bodyparts coords,toe x,toe y,toe likelihood,mtp x,mtp y,mtp likelihood,ankle x,ankle y,ankle likelihood,knee x,knee y,knee likelihood,hip x,hip y,hip likelihood,iliac crest x,iliac crest y,iliac crest likelihood
1164,18855.97437823426,544.9952669222225,4.482392910176714e-07,18863.17126547624,663.5815801491588,2.7165374376636464e-06,18865.312688736863,544.990892422282,1.2308347550060716e-06,18864.10818281155,551.3142689109878,6.969079095142661e-06,18867.809346491922,514.4428078245049,1.7055895114026498e-06,18869.711811743135,514.3156869696926,2.742082187978667e-06
1165,18872.64527683098,546.3560747447041,6.787835218347027e-07,18880.215888648196,666.5235829739066,2.3614979909325484e-06,18881.75479808148,547.90832363057,1.315637064180919e-06,18880.89617163715,554.273690608466,2.076860619126819e-05,18884.21564176321,517.3168214706996,4.289267508283956e-06,18886.049856512152,515.2295725069638,5.144913302501664e-05
1166,18889.28058839703,548.3228555621076,4.357900991180941e-07,18897.190974366353,668.9004236787368,2.5429867491766345e-06,18898.14874514238,551.2839886341235,1.1535979638210847e-06,18897.547114441375,557.5182463012592,6.332721113722073e-06,18900.47178421307,520.4164190124933,4.964457730238792e-06,18902.230146301332,516.5084102470771,1.1731851373042446e-05
1167,18905.864044022765,550.8561592447337,2.185549783462193e-05,18914.08501015885,670.6691976029366,4.9344380386173725e-06,18914.49629048542,555.0597096329685,2.9822890610375907e-06,18914.0553719328,560.9992103515472,1.7820293578552082e-05,18916.582616306157,523.6991221981781,0.0001459230988984,18918.26057234557,518.1427091778643,2.3013883037492633e-05
1168,18922.384923397993,553.9074058610374,0.0005603517638519,18930.890129485204,671.8003892824332,0.0008797775954008,18930.800593176977,559.1704042435306,0.0011442526010796,18930.420511353164,564.6632335429813,0.01117954403162,18932.557104509862,527.1174335961904,0.0135021302849054,18934.152602611754,520.1127481647493,0.0011737635359168
1169,18938.83818715794,557.4200719341568,0.000256535684457,18947.60207906655,672.2783181374471,0.0001565002166898,18947.06600212924,563.5455241270812,0.0001238625845871,18946.647126805252,568.4535309163772,0.0021299528889358,18948.40806856087,530.6198497038692,0.000254517479334,18949.92094133035,522.3891242227231,0.0129681210964918
1170,18955.22446873009,561.3310585242144,0.0006900273729115,18964.220118015623,672.1011633289681,0.0007852726266719,18963.297829611813,568.1106197708368,0.0009973675478249,18962.74457457301,572.3111332025727,0.0413124114274978,18964.151852687195,534.1519850984539,0.0004959453945048,18965.58315884695,524.9335241517387,0.0179656371474266
1171,18971.549929235855,565.5721958544483,0.5867693424224854,18980.746853702905,671.2805916250345,0.1464712172746658,18979.50211266027,572.788987277923,0.0044754999689757,18978.726630324967,576.1761652646627,0.4469497203826904,18979.80794323523,537.6577732414156,0.0023201331496238,18981.15929755623,527.6996879019136,0.0054801581427454
1172,18987.82598159615,570.0718367202298,0.0003561563498806,18997.188019855916,669.841027305754,0.0016052206046879,18995.685368180675,577.5033517764097,0.0018883743323385,18994.611075956578,579.9891165658674,0.1463242024183273,18995.39853810824,541.0807082660084,0.0003927244688384,18996.67145931316,530.6345303644154,0.0004848837270401
1173,19004.068892416657,574.756490637329,0.0006074813427403,19013.552202817704,667.8186140724126,0.0008881111862137,19011.854347515942,582.1775424413661,0.0024153557606041,19010.419224579167,583.6920713533079,0.0727228224277496,19010.948074442105,544.3650923355752,0.001310933381319,19012.14337939197,533.6793883787229,0.0007363649783656
1174,19020.299272463424,579.5524522703039,0.0001953311439137,19029.8505222072,665.2599258741167,0.0001537830685265,19028.015796113115,586.7381159161752,0.0006557088345289,19026.175392808946,587.2298697061573,0.073670819401741,19026.482721933677,547.4572548206544,0.0001707672345219,19027.599991807547,536.7713611904418,0.0008357279584743
1175,19036.541468560943,584.3873807426903,0.0001233851653523,19046.09627245176,662.2204869552489,8.597752457717434e-05,19044.176223719594,591.115887863414,0.0003029468352906,19041.906330054047,590.5511745712245,0.0526595339179039,19042.02985011444,550.3067123488421,0.0005086048040539,19043.066990642285,539.8447148401372,0.0002146987098967
1176,19052.822871531665,589.1917905793032,0.0002529881894588,19062.30453182966,658.7631617074544,0.0001256581163033,19060.34169025013,595.2473362043963,0.0003278539224993,19057.640614945107,593.6094241511839,0.0468816868960857,19057.617478580436,552.867242374898,0.0022784869652241,19058.570391946065,542.8323234265456,0.0017550162738189
1177,19069.173156329278,593.9004199160364,0.0002271453558932,19078.49174579794,654.9564725310745,0.0001267922780243,19076.51761211428,599.0758440689852,0.0004158175142947,19073.408029410763,596.3636532989985,0.0401622429490089,19073.273719733144,555.0978469125787,0.0066852592863142,19074.136100800577,545.6671223465157,0.0186523254960775
1178,19085.623471782186,598.4534469376566,0.0001921410148497,19094.67529151623,650.8728993501612,0.0001167347436421,19092.708593383653,602.5527553581545,0.0006038445862941,19089.23892116932,598.7791717245851,0.0200642645359039,19089.026223959678,556.9635871369602,0.0107318656519055,19089.789488256392,548.2835501135626,0.0323553793132305
1179,19102.205598346656,602.7975310380153,0.0023091246839612,19110.87303063386,646.58720820682,0.2512467503547668,19108.918285716776,605.6382209531977,0.0033171786926686,19105.16356559688,600.828090704611,0.0898208543658256,19104.90163739234,558.4362734950208,0.0286370702087879,19105.554983043614,550.6189560590336,0.0027978096622973
1180,19118.951092962583,606.8866607740681,0.0309391189366579,19127.102857604285,642.1748490501038,0.0543900951743125,19125.149280452733,608.3018188751421,0.0019341662991791,19121.211538043386,602.4896935265147,0.0333260037004947,19120.92508244369,559.4949996561253,0.0016521118814125,19121.455683194436,552.6149511886963,0.000679075194057
1181,19135.89044050263,610.6827961922368,0.0001458439364796,19143.382251045725,637.7104550029916,0.0047784028574824,19141.403035738298,610.5229370518808,0.002050087088719,19137.411107699816,603.7506480682747,0.018660606816411,19137.11967121654,560.1265120739539,0.0017473441548645,19137.512992958425,554.218678909431,0.0003625264507718
1182,19153.052231399754,614.1562984626485,0.0001398883614456,19159.72783599555,633.2664675617913,0.0051755299791693,19157.67984097169,612.2909127835346,0.0015569584211334,19153.788664062995,604.6050627356311,0.0214833933860063,19153.50606163618,560.3254101396498,0.0008949472685344,19153.746290594274,555.383981542538,0.0014901742106303
1183,19170.462384813807,617.2861448973351,0.0030974359251558,19176.1549653162,628.9119047835384,0.0134347062557935,19173.978820234068,613.6049285267575,0.4232834577560425,19170.368186881515,605.0543895060213,0.0058601801283657,19170.102065738287,560.0941749262702,0.0066533610224723,19170.172632741524,556.0724378263535,0.0116191701963543
1184,19188.143436126746,620.0599322930335,0.0001067693010554,19192.6773289863,624.7112828586689,0.0001934306928887,19190.29797574046,614.4736692547066,0.0002089342888211,19187.170770169578,605.1071801527106,0.0002959201810881,19186.922318959445,559.4430274196504,0.000672536494676,19186.806501075127,556.2542463175382,0.0197158325463533
1185,19206.113906593953,622.4736760869032,0.0001342163741355,19209.306600497155,620.7236957511512,0.0001742127933539,19206.634271675004,614.9147523639144,0.0002223177725682,19204.21421041216,604.778703950415,0.0101636890321969,19203.978018503258,558.389619989636,0.0010151582537218,19203.65959679589,555.9089300626309,0.010521026328206
1186,19224.387771575228,624.5314170484615,0.000442321965238,19226.052129972228,617.0020529392755,0.0011675528949126,19222.983758076785,614.9539468190831,0.002614329336211,19221.512668419684,604.0904373911247,0.0353479720652103,19221.27673787648,556.9585678003151,0.003313839668408,19220.740688189628,555.0258394599795,0.0010233520297333
1187,19242.974041880538,626.2446512128183,0.0001531583402538,19242.920693804237,613.5924717715882,0.0029360179323703,19239.341733704114,614.6242038372046,0.0005290882545523,19239.07641339224,603.0694387148734,0.0114234527572989,19238.822323489665,555.1808300286968,0.0001328703947365,19238.055515981898,553.6044331848702,0.0015607695095241
1188,19261.87647037141,627.6316025644986,0.0001753239776007,19259.91631042851,610.533818571939,0.0021655703894793,19255.70294601802,613.9645267646375,5.396052802097984e-05,19256.911656596163,601.7476223636219,0.001194056472741,19256.61487778431,553.0929542665924,8.038558917178307e-06,19255.606760510793,551.6543216704846,0.000190666571143
1189,19281.09339306433,628.7163616239926,0.001044966164045,19277.04013122022,607.8573913239513,0.0010400543687865,19272.06182558683,613.0187127114157,0.0004389773239381,19275.020480622214,600.1609507086823,0.0285488050431013,19274.65083168159,550.7362013234522,0.0001108166252379,19273.39407382783,549.1950640377776,0.0005132941296324
1190,19300.61771062237,629.5279164734726,0.0003225579566787,19294.290414365336,605.5867363932392,0.0013794472906738,19288.412751328004,611.8340027530596,0.0007910885615274,19293.400868476227,598.3485624491606,0.1203085482120513,19292.923107255756,548.1555716705136,0.0002858535153791,19291.41417870968,546.2557174002492,0.0004138090880587
1191,19320.43701235959,630.0991056796877,0.9144247174263,19311.662587908762,603.7375920778754,0.120588794350624,19304.750342085154,610.4596808358525,0.0332701988518238,19312.046834752535,596.3518587762829,0.9048997759819032,19311.42136943843,545.3987586453999,0.0049912086687982,19309.661035218443,542.8741466766421,0.0071584559045732
1192,19340.533840813092,630.4655247705278,0.2120831310749054,19329.149406061435,602.3179525305062,0.0180439092218875,19321.06976910825,608.9456636693134,0.0006282394751906,19330.948658871446,594.213569592551,0.0071485633961856,19330.13236329011,542.5150568356735,0.0003327901358716,19328.12607388802,539.0961127225872,0.0002702597703319
1193,19360.886090680935,630.6644191385108,0.0006970901158638,19346.741200307028,601.3282464714705,0.0003081235336139,19337.367083089273,607.3411246444293,0.0005146651528775,19350.093217852234,591.9768226323484,0.0528849102556705,19349.040330977205,539.5542563283132,0.0010482216021046,19346.798492850412,534.974165926702,0.0006655636825598
1194,19381.467531625298,630.7335962698265,0.0022781770676374,19364.42622395619,600.761625838709,0.0024464328307658,19353.63954853162,605.6931940400851,0.0038372979033738,19369.464413385365,589.6842381588939,0.6795793175697327,19368.127500127077,536.5655543987176,0.0015146754449233,19365.66561427029,530.5663806058329,0.0041892519220709
1195,19402.248440268995,630.7103889080757,0.0010205704020336,19382.191085630744,600.6043598767234,0.0019568540155887,19369.885977429058,604.0457754207506,0.0007512214942835,19389.04368512264,587.3770709735434,0.1452932953834533,19387.374632776235,533.5965155614477,0.0093374345451593,19384.713293367127,525.9349718812,0.0023487750440835
1196,19423.196322867752,630.630698146708,0.0013086281251162,19400.02126381011,600.836330001782,0.0004991297610104,19386.107053529176,602.4385142090802,0.0004095793992746,19408.810599197524,585.0944197900089,0.0351597666740417,19406.7616217656,530.6921087763889,0.0017046420834958,19403.926371129906,521.1448407224381,0.0124356132000684
1197,19444.27670685235,630.528141616396,0.000707974541001,19417.901691136907,601.431620018386,0.0015642555663362,19402.305637887453,600.9059490238628,0.0010123969987034,19428.74349810898,582.8725216731065,0.266405314207077,19426.268119261556,527.8938472189045,0.003795119235292,19423.289159651526,516.262094296932,0.0481091439723968
1198,19465.453976970333,630.4333271215035,0.0014657428255304,19435.81739377141,602.3591948979754,0.0021280371583998,19418.487046011494,599.4768696487282,0.0058856452815234,19448.820195349148,580.7441463297373,0.8170019388198853,19445.87418017467,525.2390516729371,0.0580801628530025,19442.785946936303,511.3525877572729,0.7053971886634827
1199,19486.692230395376,630.3732665994869,0.026463882997632,19453.75416783489,603.5836594181395,0.001871048239991,19434.659286681115,598.1738976358042,0.0091926688328385,19469.018695636492,578.7381016995694,0.2413587868213653,19465.56090168945,522.7602535917471,0.055949293076992,19462.401506196722,506.4805304788844,0.6352478265762329
1200,19507.956125121716,630.3709394880843,0.8051103353500366,19471.69927203462,605.0660856040809,0.0013614135095849,19450.833252539334,597.0132968092676,0.0045941057614982,19489.317919450914,576.8788586672134,0.012817365117371,19485.311039005566,520.4847484753158,0.4274163246154785,19482.121593213844,501.70719497502154,0.3187847137451172
1201,19529.211697222083,630.4450088362987,0.9999910593032836,19489.64211307931,606.7648952787144,0.998396098613739,19467.022852813123,596.0050116659669,0.0109259756281971,19509.698408889384,575.1862989585819,0.928691565990448,19505.109576856685,518.4343047008929,0.2855995595455169,19501.933414469444,497.0897607342605,0.9783438444137572
1202,19550.42712484208,630.6096880742757,0.9999827146530152,19507.574898646464,608.6367813469279,0.9994542002677916,19483.245079072127,595.1529223492722,0.06230029463768,19530.142990820692,573.6755865471079,0.986735463142395,19524.944236587857,516.6250275608962,0.8569019436836243,19521.826048653347,492.68031848376336,0.9955973029136658
1203,19571.57341968886,630.8747514627232,0.9996689558029176,19525.493231635475,610.6376489974691,0.9919030070304872,19499.51999580012,594.455296090926,0.2989460527896881,19550.637373086534,572.3571593298819,0.1200815066695213,19544.805899711977,515.0673732361872,0.979274332523346,19541.79080496008,488.52505327684156,0.9996812343597412
1204,19592.625029869178,631.2456769873397,0.9961769580841064,19543.396619416366,612.7235560838322,0.9011591076850892,19515.870648769032,593.9054073984287,0.0775573700666427,19571.170650254266,571.2368345707565,0.0683168023824691,19564.68893104937,513.7663029569138,0.2775236368179321,19561.821503383893,484.66361768674443,0.99964439868927
1205,19613.560341068223,631.7239069014917,0.9973829388618468,19561.28887293411,614.851630754601,0.9147942066192628,19532.322885800353,593.4922933336914,0.2888321876525879,19591.73569733747,570.3160187491618,0.8828287720680237,19584.591387777476,512.7215638270817,0.4784452319145202,19581.914664947002,481.12869955733316,0.9953403472900392
1206,19634.36206623395,632.3072082751165,0.8590289354324341,19579.17837298416,616.9809440477203,0.9378021955490112,19548.905086502054,593.201606296217,0.8192782998085022,19612.32943305892,569.592010065487,0.9629085659980774,19604.515104821217,511.92807980676196,0.7465601563453674,19602.069603281456,477.94578245008876,0.9932843446731568
1207,19655.01751721222,632.9901137917511,0.8251609802246094,19597.078184800284,619.0733156508973,0.9961228966712952,19565.647800000574,593.0165248769096,0.954961597919464,19632.952938609855,569.0583799661483,0.9995600581169128,19624.465651722276,511.37643419356107,0.9576197266578674,19622.288412981652,475.1330913039976,0.9957004189491272
1208,19675.51875523459,633.7644216552051,0.9999618530273438,19615.006007261753,621.0940323183389,0.999942660331726,19582.58329254801,592.9186834926982,0.9824388027191162,19653.611423290648,568.7054186665553,0.9807331562042236,19644.452161114685,511.0534236086211,0.9939725995063782,19642.57585437767,472.70171099488425,0.9990467429161072
1209,19695.862620821204,634.6197328255871,0.9999713897705078,19632.983949393205,623.0124604660062,0.9999996423721312,19599.745010139282,592.8890834389287,0.9997169375419616,19674.314034615036,568.5206287566607,0.9998875856399536,19664.487033901212,510.9426629214539,0.9977537989616394,19662.939138585843,470.6558614944992,0.9967484474182128
1210,19716.050647480326,635.5440039037404,0.9999154806137084,19651.038134136852,624.802537194435,0.9998337030410768,19617.16696483051,592.9089514331852,0.9799730181694032,19695.073517070166,568.4892505570765,0.9999266862869264,19684.585530913195,511.0252206700933,0.9983401298522948,19683.387620638907,468.9933101992609,0.9987351298332214
1211,19736.08886741602,636.5240948285991,0.9999918937683104,19669.198137241357,626.443127370286,0.9999949932098388,19634.883057142713,592.9605163658441,0.9986178874969482,19715.905730369243,568.5948029412766,0.99954092502594,19704.76526503757,511.2802652664618,0.9993937015533448,19703.932411988717,467.7058997138957,0.9984525442123412
1212,19755.98752104768,637.5462921446921,0.9999977350234984,19687.49627704931,627.918238391898,0.999986171722412,19652.926350525166,593.0276805025055,0.9999232292175292,19736.82904432882,568.8196238397893,0.999427855014801,19725.045611339894,511.6857035373905,0.995834469795227,19724.5859265559,466.7801679154844,0.999434530735016
1213,19775.76068517649,638.596790913985,0.99972802400589,19705.96677842538,629.2170887972082,0.997058629989624,19671.328317055122,593.0965674871204,0.9890466332435608,19757.86363307232,569.1453955809293,0.9983966946601868,19745.447055464145,512.2187948553496,0.9907934069633484,19745.361376659643,466.1980364603976,0.9922043085098268
1214,19795.425836769453,639.6621213136683,0.9999490976333618,19724.644840491907,630.3340318134038,0.9997854828834534,19690.118076074337,593.1559358692318,0.9718484282493592,19779.03069575307,569.5536415766321,0.9989646673202516,19765.99050244841,512.8567261743257,0.9345970153808594,19766.27223652625,465.93754399194665,0.9966523051261902
1215,19815.003370292117,640.7295094414549,0.9998880624771118,19743.565642725163,631.2683400953161,0.9919363260269164,19709.321649055633,593.1974532370255,0.3826239705085754,19800.351634104132,570.0261825951493,0.9955162405967712,19786.69656900283,513.577135616708,0.1782485991716385,19787.331691620144,465.9736011072403,0.972675919532776
1216,19834.516086150124,641.787165651635,0.9909454584121704,19762.763326923938,632.0238629951675,0.9131971597671508,19728.961254478014,593.2158321076078,0.0161693170666694,19821.84721864506,570.5455429207244,0.8935784697532654,19807.584882252115,514.3585747643186,0.6336236000061035,19808.552091787722,466.27874557588353,0.9916846752166748
1217,19853.988666107478,642.8244976505832,0.9748076796531676,19782.26999335692,632.6085724602773,0.0371001325547695,19749.054665784835,593.2088342478073,0.0018123179906979,19843.53677521559,571.0952990084877,0.888035774230957,19828.673407008682,515.1809023974639,0.9544224739074708,19829.94442523121,466.8238782768952,0.9875215888023376
1218,19873.447148733467,643.8322493669908,0.994699001312256,19802.114747967615,633.0340177713923,0.0050849001854658,19769.614653624936,593.1771548304438,0.0073591941036283,19865.437421708568,571.6603657033697,0.9631051421165466,19849.977821928904,516.0256050089797,0.5848084092140198,19851.51782877375,467.57896271613225,0.9901068210601808
1219,19892.918414368512,644.8025700651707,0.0008593803504481,19822.322833987597,633.3147125251452,0.001723137916997,19790.648530636463,593.124201562647,0.1168902888894081,19887.563381612246,572.2272175898581,0.992919147014618,19871.51096256514,516.8760419096478,0.4508291780948639,19873.279147928606,468.5136736671198,0.8798951506614685
1220,19912.429685318093,645.7290210926623,0.6210505366325378,19842.91487597034,633.4674792674156,0.002929792040959,19812.157813199705,593.0557865040037,0.0868128389120101,19909.925396515056,572.7840454509242,0.9365434050559998,19893.28234652136,517.7176150590271,0.8041167855262756,19895.23255816196,469.59798329738885,0.7760128974914551
1221,19932.008043562662,646.6065298826388,0.0011244328925386,19863.906257534894,633.5107777932454,0.0015901945298537,19834.138010082406,592.9797496602572,0.3160362839698791,19932.530254409703,573.3208500172461,0.8894377946853638,19915.297792798814,518.5378658356075,0.7003016471862793,19917.379256640103,470.80267596446055,0.9880240559577942
1222,19951.679965663454,647.4313022580485,0.2095968872308731,19885.306646522797,633.464042245715,0.7222448587417603,19856.57854299464,592.9055336339219,0.9996029734611512,19955.38044483792,573.8294770722996,0.8725864291191101,19937.55914410856,519.3265027525365,0.7044569253921509,19939.71723181128,472.0997855850342,0.9911873936653136
1223,19971.47087290035,648.2007046696567,0.6819953322410583,19907.119673402078,633.347049838883,0.9998857975006104,19879.462799064255,592.8437277763443,0.9997490048408508,19978.47394604863,574.3035994583296,0.998471200466156,19960.064097545666,520.0753655991723,0.1005539298057556,19962.2411164337,473.46295203356266,0.8943650722503662
1224,19991.404693858585,648.9131277795046,0.9999146461486816,19929.342761209537,633.1793405457495,0.9999876022338868,19902.768310471703,592.805598634163,0.9919838309288024,20001.804143806596,574.7386525495917,0.7966960072517395,19982.80614568626,520.7783326329771,0.5026730298995972,19984.94212809294,474.8676953862817,0.9078513383865356
1225,20011.503436490668,649.5678418714745,0.9851926565170288,19951.967098720397,632.9797028018687,0.1347245126962661,19926.467052291147,592.802621287086,0.3485317826271057,20025.359876654264,575.1317303115266,0.9891237020492554,20005.77462701916,521.4311782686531,0.1059485301375389,20007.808099782407,476.29160899393406,0.9179437756538392
1226,20031.786767112717,650.1648530706024,0.4255404770374298,19974.977743446718,632.7657355800741,0.876785159111023,19950.52584630177,592.846023732122,0.9973534345626832,20049.125598595536,575.481449180392,0.9928898811340332,20028.954881806887,522.0313892384249,0.1801421195268631,20030.823601668442,477.7144743531741,0.7024131417274475
1227,20052.271595067312,650.7047674473247,0.99994158744812,19998.353837952232,632.5534924533821,0.999233603477478,19974.906856426463,592.9463540792184,0.9990063309669496,20073.08164754047,575.7877867460813,0.9988542795181274,20052.328507124363,522.5779474716661,0.9017848372459412,20053.970153652048,479.1183025652076,0.9955183267593384
1228,20072.9716641744,651.1886679530221,0.9999525547027588,20022.068922088452,632.3572087818497,0.9999048709869384,19999.568160671846,593.1130782398261,0.9824621677398682,20097.204606503772,576.0519016926519,0.9997707009315492,20075.873703037574,523.0710880173938,0.9991328120231628,20077.22652671503,480.4873088222093,0.9947697520256042
1229,20093.897155720468,651.6180069695297,0.9999845027923584,20046.09132508179,632.1891091831305,0.999909281730652,20024.46438495448,593.3542141833103,0.999744713306427,20121.46774440637,576.2759407468858,0.999704658985138,20099.565700659692,523.512040267387,0.9830927848815918,20100.56912926451,481.80782783247525,0.9944449067115784
1230,20115.054312432065,651.9945152460276,0.9999934434890748,20070.38462459901,632.0592891814281,0.9997262358665466,20049.54738577414,593.6760077673,0.5539804697036743,20145.841524141695,576.4628376049827,0.9999459981918336,20123.377262055747,523.90276058458,0.9989967942237854,20123.972472754478,483.06817935444906,0.994576096534729
1231,20136.44509815253,652.320126306984,0.9999161958694458,20094.908164377473,631.9756625332514,0.99998140335083,20074.766970946614,594.0826545754431,0.9999194145202636,20170.29416696756,576.6161080454656,0.9999648332595824,20147.279241476397,524.2456642413736,0.9976918697357178,20147.40970876953,484.25849402125715,0.9964654445648192
1232,20158.066913072875,652.5969141613764,0.998656153678894,20119.61762693743,631.9439642906395,0.999849796295166,20100.07165006859,594.5760720036858,0.999444305896759,20194.79226385593,576.7396447777667,0.9999332427978516,20171.24119697942,524.54336434406,0.9816222190856934,20170.853227516847,485.37051036600167,0.9987755417823792
1233,20179.91238856098,652.8270413795537,0.9990862607955932,20144.46566245317,631.9677991842066,0.9999585151672364,20125.409408596963,595.1557258652966,0.9999587535858154,20219.301425780282,576.8375150919727,0.9997751116752625,20195.23204096361,524.7984251556486,0.8893430233001709,20194.275305311254,486.3973543744542,0.9965670108795166
1234,20201.96928814041,653.0127143233884,0.9882439374923706,20169.402578273126,632.0487252975392,0.9999779462814332,20150.728500992638,595.8185158589225,0.99999737739563,20243.786965716372,576.913764113679,0.9999710321426392,20219.220717376335,525.0131369020984,0.9447762370109558,20217.64878620423,487.33331297401025,0.9996376037597656
1235,20224.220541397208,653.1561424694115,0.9989885687828064,20194.377095233685,632.186364096395,0.999969482421875,20175.978259015228,596.5587241893392,0.99999737739563,20268.214605152803,576.9722264420757,0.999909281730652,20243.176892323165,525.1893187182778,0.9903799295425416,20240.947780494418,488.1736126013767,0.9964233040809632
1236,20246.64443516768,653.2594992813733,0.999948501586914,20219.337176423207,632.3785294654847,0.9999302625656128,20201.10991079491,597.3680312946898,0.999996304512024,20292.551197060995,577.0163491316844,0.9997356534004213,20267.0716435474,525.3281558222785,0.9507023692131042,20264.14836061501,488.9142133693122,0.6587178111076355
1237,20269.21498117236,653.3248828834719,0.9999943971633912,20244.230931289985,632.6213702751343,0.9998220801353456,20226.07740472329,598.2356019004317,0.9999953508377076,20316.76545560333,577.0490293035742,0.982190728187561,20290.878132876387,525.4300762688121,0.9641576409339904,20287.229233028298,489.55162837505486,0.9953580498695374
1238,20291.902471466317,653.3542757654587,0.9999954700469972,20269.007593067185,632.9095229395574,0.999926209449768,20250.838229607987,599.1482434184591,0.999998927116394,20340.828680527557,577.0724700493662,0.947392463684082,20314.57224443237,525.4946717005629,0.3968074917793274,20310.17236351147,490.08277636840654,0.913192093372345
1239,20314.67422307685,653.3495038165015,0.9999785423278807,20293.61856075231,633.2362722470862,0.9999223947525024,20275.354219162564,600.0906370206336,0.9993715882301332,20364.715461459957,577.0880586178907,0.976675271987915,20338.133170402074,525.5206653740765,0.1223058775067329,20332.963532828784,490.50487434476156,0.8692282438278198
1240,20337.495501617122,653.3121960314994,0.9996213912963868,20318.018488879366,633.5937202782089,0.9981725215911864,20299.59232509867,601.0456395726926,0.9990455508232116,20388.404344487037,577.0962710479882,0.9789159893989564,20361.543925683178,525.5059293769849,0.3808171451091766,20355.592800441013,490.8153746801572,0.9988422989845276
1241,20360.330601303074,653.2437471547751,0.9994584918022156,20342.16639979193,633.9729643524939,0.9996287822723388,20323.52533927424,601.9946521016301,0.9924200177192688,20411.87844085848,577.0966073422304,0.9990777969360352,20384.791772978497,525.4475513839384,0.1843683868646621,20378.05485570286,491.01194923199347,0.9403821229934692
1242,20383.144046603764,653.1452862193763,0.9999822378158568,20366.0267849346,634.3642855739436,0.999980330467224,20347.132542000723,602.9180477172948,0.9986706972122192,20435.125955712865,577.0875609007189,0.9758898615837096,20407.868541035674,525.3419495488519,0.1452716737985611,20400.349238942646,491.09252046366674,0.9910928606987
1243,20405.901869733818,653.0176543199843,0.999931573867798,20389.57065474883,634.7573496356422,0.99997878074646,20370.400251189123,603.7956490856451,0.9327384233474731,20458.140613754076,577.0666252243483,0.9998008608818054,20430.770820810525,525.1850322569163,0.6498446464538574,20422.48041880904,491.0553372139149,0.9946951270103456
1244,20428.57290933464,652.8613949701403,0.9999589920043944,20412.7764919353,635.1414211074161,0.9999790191650392,20393.32224592542,604.6072428542318,0.9604219794273376,20480.921959057898,577.0303398706188,0.9803773760795592,20453.500027380873,524.9723975454366,0.4262971580028534,20444.45771713036,490.89909034673525,0.9271867275238036
1245,20451.130069827213,652.6767600289222,0.9994581341743468,20435.63106077919,635.5055915193182,0.9429653882980348,20415.900038609212,605.3331160723136,0.947019636631012,20503.47550784303,576.9743763603602,0.9118632078170776,20476.062319402048,524.6995651560266,0.996667206287384,20466.295078028514,490.6230613236764,0.9257535934448242
1246,20473.551478649893,652.4637334669869,0.8027962446212769,20458.130026306117,635.8390202603881,0.9994383454322816,20438.14297213236,605.9545978347832,0.9876999855041504,20525.812736187425,576.8936632722277,0.988434910774231,20498.46837264855,524.3622325221392,0.9984702467918396,20488.010683896402,490.2272948712159,0.9518109560012816
1247,20495.82148022829,652.2220742336181,0.9543648958206176,20480.278341344238,636.1311857534288,0.9998812675476074,20460.068122745553,606.4545882850447,0.995827853679657,20547.95088931723,576.7825482077202,0.2304759174585342,20520.733009527812,523.9565446396385,0.9993632435798644,20509.62642681168,489.7127854817855,0.8348470330238342
1248,20517.931411083195,651.9513782576619,0.9999853372573853,20502.09036696697,636.3721426779924,0.9999871253967284,20481.699995153358,606.818056855238,0.9999589920043944,20569.912605160847,576.6349927351688,0.2582170069217682,20542.874692124788,523.4793668052706,0.9997052550315856,20531.167249753304,489.08166655863425,0.9859625697135924
1249,20539.8801097145,651.6511582497214,0.999969720840454,20523.589701920344,636.5527793459497,0.9999769926071168,20503.070003753895,607.0324922508132,0.9997634291648864,20591.72535214471,576.444794885763,0.9998403787612916,20564.914892049397,522.9285486970529,0.9998672008514404,20552.660377353957,488.337390619341,0.9901222586631776
1250,20561.67412728331,651.3209385669118,0.9999833106994628,20544.80870894052,636.6650678490839,0.999996304512024,20524.215742438326,607.0882881780568,0.9998095631599426,20613.420689369566,576.2058323332672,0.9997569918632508,20586.87735580786,522.303168239193,0.9994086027145386,20574.134460617184,487.4848891014977,0.9907051920890808
1251,20583.32761988507,650.960361065024,0.0021569682285189,20565.787739608546,636.7022984622818,0.0048178532160818,20545.180054527842,606.9790510844184,0.9503666758537292,20635.033365876356,575.91231810534,0.9950939416885376,20608.7872892962,521.6037441464717,0.9761690497398376,20595.618663826437,486.5307009365739,0.9994681477546692
1252,20604.86191940655,650.5692967154291,0.0017825628165155,20586.574073712552,636.6592891545656,0.2803353071212768,20566.009923721755,606.7018191011687,0.3218803107738495,20656.60028413424,575.5590596278566,0.3350049257278442,20630.67048902682,520.8324069683813,0.9815923571586608,20617.141724572466,485.4830601362081,0.9977620840072632
1253,20626.304796521315,650.1479569200849,0.226960003376007,20607.220603076123,636.5325610547679,0.9995840191841124,20586.755215786423,606.2571847799222,0.998705267906189,20678.159360571477,575.141711186256,0.9810807108879088,20652.55245058767,519.9930198294337,0.6311427354812622,20638.731019258732,484.3519341301482,0.9961597919464112
1254,20647.68944521524,649.6969980083188,0.9797651171684264,20627.784302564683,636.3204713985054,0.999994158744812,20607.467308550487,605.6493179101174,0.9998337030410768,20699.748322348747,574.6570095913165,0.9984660148620604,20674.45748638928,519.0912418530482,0.9665083289146424,20660.41166649158,483.1490064657962,0.998262345790863
